account for sth ,是…的说明(或原因)；(数量上、比例上)占
*empathize ,vi.有同感，产生共鸣
approve ,vi.&vt.赞成；批准，通过(计划、要求等)
approve of ,赞成，赞同
tone ,n.语气，腔调；风格，特色
gain ,vt.&vi.获得；增进，增长；(从…中)受益n.好处，利益
*gesture ,n.手势，姿势；姿态，表示vi.&vt.做手势，用手势表示
precisely ,adv.准确地，恰好地；细心地；正是，确实
vocabulary ,n.词汇，词汇量
preference ,n.偏爱；偏爱的事物
jam ,n.果酱；拥挤，堵塞
somewhat ,adv.有点，有几分，稍微
*taboo ,n.禁忌，忌讳；禁止，避讳
embarrassed ,adj.窘迫的，尴尬的；拮据的
intention ,n.意图，计划
correspond ,vi.类似于；相一致，符合；通信
behave ,vi.&vt.表现得体，有礼貌；表现
tolerate ,vt.容许，允许；忍受，容忍；能经受
kindergarten ,n.学前班；幼儿园
recite ,vt.吟诵；列举
accent ,n.口音，腔调；重音；着重点，强调
handwriting ,n.手写，书写；笔迹，书法
fluent ,adj.(尤指外语)流利的，熟练的
cooperate ,vi.合作，协作；协助，配合
cite ,vt.提及，列举；引用，引述
broaden ,one’smind拓展视野，开阔眼界
tofu ,n.豆腐
bacon ,n.咸猪肉，熏猪肉
tank ,n.坦克；(贮放液体或气体的)罐
golf ,n.高尔夫球运动
integrate ,vt.&vi.(使)合并；(使)加入
*bilingual ,adj.会说两种语言的；用两种语言(写)的
*kung fu ,n.功夫
oppose ,vt.反对，抵制；与…对垒
intervention ,n.干涉行为，干预
pure ,adj.纯净的；完全的
*tribe ,n.部落
reject ,vt.拒绝接受，不予考虑；不录用；排斥，排异
pessimistic ,adj.悲观的，悲观主义的
*Germanic ,adj.日耳曼语的；德国的
linguist ,n.语言学家；通晓数国语言的人
tendency ,n.趋势，趋向；倾向，偏好
skateboard ,n.滑板
canteen ,n.食堂，餐厅
sincerely ,adv.真诚地，诚实地
slip ,vi.滑倒；滑落；溜；陷入n.差错；纸条；滑跤
fence ,n.栅栏，篱笆
contest ,vt.争取赢得；争辩，就…提出异议
Unit 3,
salary ,n.薪金，薪水
labour ,(AmElabor)n.劳工；劳动，(尤指)体力劳动；分娩期，分娩vi.努力做；干苦力活
labour ,force(全公司或全国的)劳动力
*gear ,vt.使适合于n.排挡，齿轮，传动装置
earn a living ,谋生
attain ,vt.获得；达到
*endeavour ,(AmEendeavor)vi.努力，尽力n.努力，尝试
passion ,n.酷爱；强烈情感
fond ,adj.喜爱
be fond of ,喜爱
anticipate ,vt.预料；预计
*status quo ,现状，原来的状况
superior ,adj.更好的，占优势的n.级别(或地位、职位)更高的人
prejudice ,n.偏见，成见
lawyer ,n.律师
servant ,n.雇员，职员；仆人
public servant ,公务员，公仆
consultant ,n.顾问；会诊医师
clerk ,n.职员，簿记员，文书
receptionist ,n.接待员
respective ,adj.分别的，各自的
zone ,n.地区；区域
comfort zone ,舒适区，放松区
operate ,vt.操作，使运行vi.运转，工作；经营，营业
hire ,vt.&vi.聘用，雇用；租用n.新雇员；租借
leadership ,n.领导应有的品质；领导地位
weigh up ,权衡，斟酌
receipt ,n.收到的款项，收入；收据
commercial ,adj.商业的，贸易的；盈利的；商业性的
weekly ,adj.每周的adv.每周地n.周报，周刊
monthly ,adj.每月的adv.每个月n.月刊
budget ,n.预算
put sth on the line ,让…处于危险之中
loan ,n.贷款，借款；借出vt.借出，贷与(尤指钱)
client ,n.客户，委托人
detective ,n.侦探，警探
detective work ,调查工作，研究工作
subjective ,adj.主观的
directory ,n.名录，电话号码簿，公司名录
plug ,vt.补足，供给；堵塞，封堵n.插头；插座
groundwork ,n.基础工作，准备工作
premier ,adj.最著名的，最成功的，第一的n.首相，总理
institute ,n.机构，机构建筑vt.建立，制定(体系、政策等)
*proportion ,n.正确的比例；部分，份额；比例；体积，面积
fabric ,n.织物，布料
fibre ,(AmEfiber)n.纤维制品；纤维素；纤维
qualification ,n.资格，资历；学历；合格，达到标准
swing ,"vi.&vt.(swung,swung)(使)改变；(使)摆动，摇摆n.改变；摆动；秋千"
swing into action ,立即行动起来，马上大干起来
label ,n.标签；(不恰当的)称谓vt.贴标签于；(尤指不公正地)把…称为
candidate ,n.候选人；应试者；被认定适合者
gain the upper hand ,处于有利地位，有优势
applicant ,n.申请人
prior ,adj.在前的；优先的，占先的
prior to ,在…之前
profile ,n.概述；形象；侧面轮廓vt.概述，写简介
criterion ,n.(pl.criteria)标准，准则
*concisely ,adv.简明地，简练地，简洁地
shave ,n.刮脸，剃须vi.&vt.剃(须发)，刮脸
refreshed ,adj.恢复了精力的，精神振作的
mode ,n.方式，风格，样式
delay ,n.延迟的时间；延期，耽搁vi.&vt.延迟，延期；使迟到，使拖延
duration ,n.持续时间，期间
for the duration ,直到…结束，在整个…期间
rude ,adj.粗鲁的，无礼的，粗野的
justify ,vt.对…作出解释，为…辩解；证明…正确
relevant ,adj.紧密相关的，切题的；有价值的，有意义的
infer ,vt.推断，推论，推理
*convey ,vt.表达，传递；传送，运送
firm ,adj.强有力的，坚决的；坚固的；坚定的；牢固的n.商行，公司
genuine ,adj.真诚的，可信赖的；真的，名副其实的
*yawn ,vi.打哈欠
seize ,vt.抓住，把握；捉住，夺；攻占；没收
corporate ,adj.公司的；全体的，共同的
put ,one’sbestfootforward全力以赴
rainbow ,n.虹，彩虹
madam ,n.女士，夫人
temporary ,adj.临时的，短暂的
bowling ,n.保龄球运动
tournament ,n.锦标赛
Unit 4,
*auditory ,adj.听的，听觉的
*verbal ,adj.口头的；言语的，文字的
blank ,adj.空白的n.空白处，空格
composition ,n.构图；构成，成分；作品；作曲艺术
educator ,n.教育家；教育工作者
Confucius ,n.孔子
bound ,adj.一定会，很可能会；有义务(做某事)
be bound to ,一定会，很可能会
keep pace with ,sb/sth与…步调一致，与…并驾齐驱
resolve ,vt.&vi.解决；表决；决心，决定n.决心，坚定的信念
refresh ,vt.使变新；使恢复精力；使想起
objective ,adj.客观的；客观存在的；宾格的n.目标，目的
criticize ,(alsocriticise)vt.&vi.批评，批判，挑剔，指责；评价
inquire ,vi.&vt.询问，打听
register ,vi.&vt.登记，注册n.语体风格，语域；登记表
subscribe ,vi.订阅；定期订购(或订阅等)
subscribe to ,订阅；定期订购(或订阅等)；同意，赞成
concrete ,adj.确实的，具体的；有形的，实在的n.混凝土
comprehension ,n.理解力，领悟能力；理解练习
cease ,vi.&vt.(使)停止，终止，结束
self-worth ,n.自我价值感
*inductive ,adj.归纳的，归纳法的
reasoning ,n.推理，理性的观点，论证
abstract ,vt.把…抽象出，提取
*swan ,n.天鹅
assumption ,n.假定，假设
domain ,n.领域，范围；领土；域
*vocational ,adj.职业的，业务知识的
occupation ,n.工作，职业；消遣；侵占，占领期；使用
qualify ,vt.使合格，使具备资格vi.取得资格(或学历)，合格
prospect ,n.成功的机会，前景；可能性
motor ,adj.机动车的，汽车的n.发动机，马达
institution ,n.机构；风俗习惯，制度
drill ,vt.&vi.培训，训练；钻(孔)n.练习，训练；钻，钻头
circuit ,n.电路，线路；环行；赛车道
competence ,n.能力，胜任
recreation ,n.娱乐，消遣
lamp ,n.灯
random ,adj.随机的；辨认不出的；不合常理的
statistic ,n.统计数字，统计资料
tablet ,n.平板电脑；药片
certificate ,n.文凭，结业证书；证明，证明书
breast ,n.胸部，胸脯
curtain ,n.幕，帷幕；窗帘；帘，幔；覆盖物
in a flash ,转瞬间，立即
tight ,adv.紧紧地，牢固地adj.牢固的；严格的；密集的；亲密的
mature ,adj.明白事理的，成熟的vi.成熟，长成；有判断力
compose oneself ,使自己镇定下来
dormitory ,n.学生宿舍，集体宿舍
circus ,n.热闹场面；马戏团
essay ,n.文章，短文
geometry ,n.几何(学)；几何形状
paragraph ,n.段，段落
laptop ,n.笔记本电脑，便携式电脑
dizzy ,adj.头晕目眩的；使人眩晕的
sneeze ,vi.打喷嚏n.喷嚏，喷嚏声
reference ,n.参考；提到；推荐信vt.查阅，参考
draft ,n.草稿，草案，草图vt.起草，草拟
polish ,vt.&vi.修改，润饰；擦光，磨光n.抛光，上光；完美，娴熟，精湛
drawer ,n.抽屉
presentation ,n.幻灯片演示；提交，授予；展示会；演出
cafeteria ,n.自助餐厅，自助食堂
bounce ,vt.(向某人)试探地透露(主意)vi.跳动n.弹跳；活力
bounce ideas off sb ,向某人试探地透露主意
professor ,n.教授；讲师，教员
beard ,n.胡须，络腮胡子
*intimidating ,adj.吓人的，令人胆怯的
carriage ,n.(火车的)客车厢；(旧时载客的)四轮马车
kettle ,n.壶，水壶
librarian ,n.图书管理员，图书馆馆长
forehead ,n.额，前额
extension ,n.(为非全日制学生开设的)进修部，进修课；扩大，延伸
,
